ID,USER_ID,EXTERNAL_USER_ID,DEVICE_ID,APP_GROUP_ID,APP_GROUP_API_ID,TIME,DISPATCH_ID,SEND_ID,CAMPAIGN_ID,CAMPAIGN_API_ID,MESSAGE_VARIATION_API_ID,CANVAS_ID,CANVAS_API_ID,CANVAS_VARIATION_API_ID,CANVAS_STEP_API_ID,CANVAS_STEP_MESSAGE_VARIATION_API_ID,GENDER,COUNTRY,TIMEZONE,LANGUAGE,EMAIL_ADDRESS,USER_AGENT,IP_POOL,MACHINE_OPEN,ESP,FROM_DOMAIN,IS_AMP,SF_CREATED_AT
ihbVNjwsyfeoCA,1bcERcQAb4bHn41,hXfqP8c5n0y,tcfEAl7x1ZcTDn,JyWFOSKn8bq,ideNWOUQL5pS2C,2025-05-20 23:03:07.000 -0700,HPOuoNnWGSmyLC,71Dmfwknx3oMfs,aXBwlxlHWf67tOG,3xMnXxeajZsL6ZC,3TIyuNcnLsga1w,,,oytjjv6aAUXw61,,ulWPmGIzweuvVj,M,US,Europe/Oslo,en,GxfhQMQT@appboy-co.com,Cmlg2Sp,h3n89jRlMhvVnT,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:25.473 -0800
PhytCs6c9NZPW5,1buiv0RpPGdEfnG,wxGYT1O40qV,lHaQcEp1XjCtjK,OkIYT1HbF7u,NWNWF2XLUdF7il,2023-09-27 06:27:41.000 -0700,fbS7WIFPNehSe1,ddwUFdnuJ1VHqh,K0aIMVymi2HTNp7,SKc3PUQ9YauRbrJ,92yR6HPtglfYMk,,,XYwLQgCHWmbsD1,,AnGGybDBpiJ6Jv,M,US,America/New_York,en,br4SWXHm@appboy-co.com,QHYFErs,ytrLXbzPwkgJKH,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:45.810 -0800
F03gJ5vHh3sf57,1bSGYny52111Z3h,HDD52mvrAQq,QL9FfpS18MGl8h,OkIYT1HbF7u,qIsOlvBYxkp83l,2025-03-19 10:44:55.000 -0700,x1pm7Wuw8T0B8s,qDnlDKqmil20ut,S8iCiPiSPUTq5fj,2UJenn43fRCXFg8,ryDkt1UTL6Qlkl,,,pPMFRTNSyAFJhX,,XK93hYFMcBxlYX,,US,Indian/Chagos,en,TT0lECSm@appboy.com,kdBg3Dx,nvI3t7DCSSaxMZ,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:18.400 -0800
xxrDYXGbW1YhRB,1bhic6Jma25DRIn,hEqWmmXYf1Q,NYRGURQLceegLr,OkIYT1HbF7u,zWIm2iVKuEQukk,2024-11-17 19:05:36.000 -0800,MQWT0sFROxgdeQ,ZawjdZrIG57anx,S8iCiPiSPUTq5fj,2UJenn43fRCXFg8,ryDkt1UTL6Qlkl,,,zdQBF4OiZuNH0b,,YcYsgIgQ40UHwh,,US,Europe/Oslo,en,mWbfpqwo@braze-inc.com,8mNJiKF,de0fUgyaKc3I7o,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:08.413 -0800
nuhtaqe7NxIGG6,1cGyXgJmJ83auBQ,dRmtf4Lu6m4,PxLEno6nWmjDIK,JyWFOSKn8bq,3FzsG6sIOpCmIO,2024-04-19 14:37:04.000 -0700,jxPt8pfVhZrdTG,p30AwL9xUPl7kw,z9K6Mn2xXvL1dEp,eUO50l724rERGDk,3Wg80fScJSx21Y,,,QqsUJxApcnVRiq,,LaaLQabk5WSSkB,M,US,Indian/Chagos,en,E5p71wM7@braze.com,xmK18zH,I3mwOtto9hJJZ1,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.663 -0800
iWigBadKCXrlrI,1c9ljvRWpiLx1Iz,4h3JKVMg8F0,n9W4ijosCtQpP8,JyWFOSKn8bq,moktm4AWC3gJmV,2024-12-23 08:31:34.000 -0800,Q9f4zMmMpzKXXv,Dx1ylPESdh40w9,oB23ss81rLGgW74,vgt3wN7sWPbnI4Y,pmpTnlOIDuUJ63,,,cjHLohMZdvKprj,,q26cPqXc3A87y6,,US,Indian/Chagos,en,MrgIexRT@appboy-co.com,mIJfoxy,q9xJPopOh5vBr9,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:55.712 -0800
3sJnyIbvieGiIP,1dG6UufUEvnYe7i,9bGn9V7t7ws,3cnVXjbvuHXqeJ,JyWFOSKn8bq,vliCTYBynvvYBO,2025-04-07 03:29:29.000 -0700,UFjRO0jhYSQNsj,v8ko3Qjg58XRag,Ze9TMKuruJ4IrEI,8LjjwTI3SCJKEAR,IBn415L0Jwgp6q,,,U6l7ElN9hMc1ot,,Ne2wbihqqS9Gyw,,US,Europe/Oslo,en,YTpAByR3@braze-inc.com,gJuKuJu,DaiZyYyR50gFsH,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:18.522 -0800
ZWydTC7YJLzmGO,1cSOiUij97CU4kD,FhajGuUsN1t,gRZyzleXNIDwoQ,JyWFOSKn8bq,LITroF7biQk9iG,2023-09-12 08:34:24.000 -0700,r1w8n4viR0NeuO,VYQDHFNyKWZwko,Ze9TMKuruJ4IrEI,8LjjwTI3SCJKEAR,IBn415L0Jwgp6q,,,83N90Wi5ZoyM68,,2B5CqMSVMJbv8x,,US,America/New_York,en,4TArdZqC@appboy.com,EsSYvE9,OfQexVoD7Sbs50,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:45.741 -0800
eP9Z1sJUphyhRV,1cpFOMhqD3p8ABj,yQVhDwxGx8k,EHPA1mUkWnWzKn,OkIYT1HbF7u,hS54TJHDdM3WqC,2025-03-31 10:28:03.000 -0700,eNf0eOGFMDAJBS,YBvkt3KWxutIoX,oB23ss81rLGgW74,vgt3wN7sWPbnI4Y,pmpTnlOIDuUJ63,,,5QRuF0hrAIxLC3,,tTfayj5uhESilz,M,US,America/Denver,en,Gi1oASj9@appboy.com,6NLPAqM,gcTzp4Kz0wYMy3,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:18.400 -0800
AYHzsYXWEKmA1T,1dFIl9bPnse7WlO,6LcwIikc6jb,qDTqLLL8ReKmCZ,JyWFOSKn8bq,dKIILuFmzfrkgC,2025-01-08 11:28:44.000 -0800,NpEnGrx2mUdHET,PEv1Us8Dp9NMKT,S8iCiPiSPUTq5fj,2UJenn43fRCXFg8,ryDkt1UTL6Qlkl,,,zml5h407kjBfJN,,FJfyehr2gnhYXo,F,US,Indian/Chagos,en,x4csyIJS@appboy.com,pR57dLp,OQOT7WV3B6rZY4,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:55.536 -0800
SUEriulF2tM6hd,1cyeIvdL4Bwa9ZN,hJbF29j2j2O,LvBbsLfZNeC4Bw,OkIYT1HbF7u,gPitNaslsZGB5y,2023-09-01 22:42:29.000 -0700,N42GIRFWailo2v,PouLRg3ymUKyX2,CgHtfyv6Gab3zPP,Ynq7dF68DtlNRLx,xCnh3rY5bKG4PP,,,rMMUqe1WuO1oEB,,EhJrw07CdDURjn,M,US,Europe/Oslo,en,lNqvYXH6@example.com,kmwHf7H,OdVFgChyhJq0NC,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:45.741 -0800
i0CjRIQesXqSoa,1d7MeajXe1lt19J,PXTFRGUqpgS,1vAF4r48Zd8OYb,OkIYT1HbF7u,WRhtcdp0qHjMqZ,2024-07-20 15:54:27.000 -0700,lW0gfieM5uFHq0,vepv8IQpX3zPXA,z9K6Mn2xXvL1dEp,eUO50l724rERGDk,3Wg80fScJSx21Y,,,knlApQq3OkcMdX,,FSa9hOp5xTSDa8,,US,Indian/Chagos,en,FIl15bgd@braze-inc.com,boKSj7n,y3Pyg5B5DJkOS3,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:08.072 -0800
kuA7p4UY87Pww8,1dFfbBmdk9d9END,OCvV4WJh8NE,aY6DgLwSTXCe1k,JyWFOSKn8bq,mf9yRHXYbuDlV3,2025-05-30 18:26:39.000 -0700,MDwAyV8MeXpDfo,gWmOyPwbDqQVl0,S8iCiPiSPUTq5fj,2UJenn43fRCXFg8,ryDkt1UTL6Qlkl,,,WBJBnoT2uMq13m,,cWxqcxJm0Kaq9U,M,US,Asia/Singapore,en,sE07KXwV@example.com,eL8BOgg,7oxgiCUZVINGIs,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:25.867 -0800
ANS23T5LcqZOYy,1cNgN2ADslyzZsc,bAMcZJ1ODUT,pBNXwZ9n91vvhZ,OkIYT1HbF7u,IgsWWBS1o2T5KV,2025-05-03 05:23:11.000 -0700,vIyqNF8fSmcjRR,nN9yUQ5ymS73XE,aXBwlxlHWf67tOG,3xMnXxeajZsL6ZC,3TIyuNcnLsga1w,,,TroARgv4fCHuzn,,mjTVgQijLvLiRK,,US,America/Denver,en,tHNwkMzp@appboy-co.com,YEzoR4K,2psC1QxDtTLfXe,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:24.163 -0800
g1OPFRXhhu5y0t,30xZoutH8MWDrjH,4OfR6mlS3U1,4EpwxPz93b2Jhu,JyWFOSKn8bq,oHZ6zrRrzsaNew,2024-08-08 12:20:39.000 -0700,vVm4pf6vA6OqPv,wfKuYhFOW3ob7h,z9K6Mn2xXvL1dEp,eUO50l724rERGDk,3Wg80fScJSx21Y,,,0nuerEDRlgIanp,,y8jYBkZtmU8qfk,M,US,America/New_York,en,YlCGMvdG@example.com,jDNySTR,61gNsjS4EVt4te,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:08.562 -0800
bEbXoyRSXipthw,328mxhTdCTXgKvF,jFE0PcWrd5s,S1HvzP4tJYgr6j,OkIYT1HbF7u,Mo7TLHVX3K21z8,2025-04-28 04:54:09.000 -0700,e99DhnrG3Gywqx,kjTXc43o2iQvyn,CgHtfyv6Gab3zPP,Ynq7dF68DtlNRLx,xCnh3rY5bKG4PP,,,4i6vm82sVHoDeK,,bAX6LJEYPSDQU1,F,US,Europe/Oslo,en,aBEv4IAw@example.com,Ni1XyMb,Ir1VSnVccEvPF6,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:18.783 -0800
1UJOrjSE5gZalP,322y7cWyp2jRkM2,f5HkzlYqO6U,lYIAPRlrOwVOqy,JyWFOSKn8bq,mVJhE61Felh6sB,2023-09-01 01:50:18.000 -0700,XnAQPV2r8Ta7Rw,BdKP8Aui5E1A05,CgHtfyv6Gab3zPP,Ynq7dF68DtlNRLx,xCnh3rY5bKG4PP,,,0mNVsP0TfjB74m,,rrQL1G6qwVXS9R,M,US,America/Denver,en,kbcI0LqC@braze-inc.com,dDCq5d5,0p7ma1JN2PzuBR,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:45.660 -0800
2uWfcSExvl5TII,31skgkzdIBrwCXT,v3GPxGC6t9e,xtCmmCjDfQkJ7k,JyWFOSKn8bq,t5Qmi3w4exBIdB,2025-05-23 12:54:41.000 -0700,Ezi1twZ32uWYHF,9dkcXKClcnWydp,Ze9TMKuruJ4IrEI,8LjjwTI3SCJKEAR,IBn415L0Jwgp6q,,,EfjbeJ1QiUueyL,,dFiCSRpV8rfmNj,,US,Asia/Singapore,en,rBfZTaZn@braze-inc.com,4fljN3Y,utxIhvOTPclaBM,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:25.566 -0800
ElOKitYrE2Lx0x,32ZOO7Bf1sb5OBr,jeZKBXSpWhj,XFTpNkhGXIprrx,OkIYT1HbF7u,IAn2BbGxOqoF6o,2025-02-24 10:07:02.000 -0800,PDgVYnNYDLcenG,c8o4M47n2BCBIU,S8iCiPiSPUTq5fj,2UJenn43fRCXFg8,ryDkt1UTL6Qlkl,,,uIj5sZrjpRpfHb,,uMIBTZBKOZ8JO6,F,US,America/New_York,en,ivtnHMvY@appboy-co.com,fBMyr7N,gcEVLrGqj7wAY7,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:08.413 -0800
e4Vp6t2A1JolhE,31rH00eQoSwrCVp,FDNrIuhiNuP,IGmMUj4WErgEfH,OkIYT1HbF7u,Jn36CHRFfinbyi,2024-09-21 09:51:56.000 -0700,4t8MJ8EHajOheZ,UsHooZTyCrHPcs,MvpzegpaMv3ol3M,fWaKPnbbhxYY6G7,NIDvGE1MhlOH2M,,,1IGUZDQ4zsDVh7,,BSTPOUlScWMXgk,M,US,America/New_York,en,lY2avzmx@example.com,IwWIjMz,obtbL9WM1Zbk7S,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:08.335 -0800
dV7kUq7OSCNybO,31xrDhVwdujjYjc,IALPafd4hTS,fo7xlGmrksPUdW,OkIYT1HbF7u,XSCTwdAu7b2O1g,2024-04-18 13:43:17.000 -0700,CMk5z1YWjmrnm4,AYRjx6oVgZJ31w,brmVaZKzH79WRlQ,AYRRmRufHFuB5qX,FSwSab3A9DCkiz,,,Loq8OG7HLj0oub,,ip1J4qtlhxKXEr,M,US,America/Denver,en,DlIQ77AS@gmail.com,nhKRx0G,kSqPQWE7I1OMzH,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.663 -0800
ntYpV4a9adwrsL,324Np8HbNgoguW4,EqhKA1HqQMG,WkooLgvpalbNGp,OkIYT1HbF7u,hydIp7EfesIW9A,2025-04-25 15:49:39.000 -0700,wRfPyLqVRRmbpL,rPAPzgbs3lrLI0,5EgQTBmtIJf1qSw,74kkOE3Y5ykuYAr,PvxyefpxSXYBMg,,,NnGBgpWeDVL7EJ,,aOHS1fAyxkfmEr,,US,Indian/Chagos,en,zjfjg7cU@example.com,I9s7BG7,7dlg7ocbyE2ULU,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:18.721 -0800
dkhEY6SXDfyhvQ,32VeYpJEh2fKUAC,gJKvCrP1OsE,OyQIDbqP2eXwdM,JyWFOSKn8bq,075QIKquWMYuol,2023-10-19 06:29:29.000 -0700,EKJ6N27b1irJqL,dgpreKjGzt38B1,5EgQTBmtIJf1qSw,74kkOE3Y5ykuYAr,PvxyefpxSXYBMg,,,QziVo5vJcOFMrv,,3DJMr5FYejv4UB,F,US,Asia/Singapore,en,tcYod5EA@braze-inc.com,FWE4xV7,HA06sXiLdKfbNM,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:45.883 -0800
41bdzU4OFjzQSE,32ec8c9XLMLYIMb,qnJySuy1cIM,gy7yL1Z94Q3Jvs,JyWFOSKn8bq,KL207NVugD9svf,2024-02-29 05:18:45.000 -0800,J0iUiPrjJ75ecM,ByBCPV2m38WpVX,K0aIMVymi2HTNp7,SKc3PUQ9YauRbrJ,92yR6HPtglfYMk,,,AarsgoJhkUNxYD,,VQKZNEeTHPfcq9,F,US,Asia/Singapore,en,E2veyTVQ@gmail.com,5Sf4GH6,nedfTI4c3Xv8WO,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.485 -0800
JKxtDg08gobrTP,32myooL6OeRAd6u,c7cH0hi5quX,fpM3fxYCMc5EOn,OkIYT1HbF7u,5m2L7exZXY8SVN,2025-04-06 10:47:08.000 -0700,yACz4FdtQN0VgX,T7RlD2abTIOWUv,S8iCiPiSPUTq5fj,2UJenn43fRCXFg8,ryDkt1UTL6Qlkl,,,cCAVh4JFJa5RMl,,26VcNQ06SFcTD4,F,US,Asia/Singapore,en,fCMERPNg@braze-inc.com,QtxU9vI,0gmgOtvnOPRuOc,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:18.522 -0800
NWjncXbdwlHBdx,31oMtab2O9BKHRx,Wy37TvLtip8,FT25lX2vdeSEez,OkIYT1HbF7u,rmtcPTaHOWL76P,2024-03-12 16:06:03.000 -0700,bznvUCete8VeFn,arKuwrAnJAOuWo,5EgQTBmtIJf1qSw,74kkOE3Y5ykuYAr,PvxyefpxSXYBMg,,,dIDB1HWZDisilJ,,n5qdPA29bbeJOX,M,US,America/New_York,en,qZsQULZW@braze-inc.com,ptS5rTw,wHdSOwjnj3szXu,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.567 -0800
4HV3gE6sR3BljN,32nukvDYWgn9Ml4,KEt4GvvZLL8,cqMaTklEFRYT1U,JyWFOSKn8bq,Mly6DhyhuMn3Xl,2025-05-01 12:11:31.000 -0700,Shac4ensjj6uEX,DZkvwRqdMRqo11,brmVaZKzH79WRlQ,AYRRmRufHFuB5qX,FSwSab3A9DCkiz,,,5CmiZAOsnSldpw,,vBUeb9rymJ5Vij,M,US,America/New_York,en,kBrp0GYG@appboy-co.com,HMOjTmM,dvJLXf2gFEj1Aw,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:18.783 -0800
bjO1kE277O8mF3,33hkt6VYKIh4ouZ,6cjlpKy0yAi,riRo3Vde3Hav39,JyWFOSKn8bq,JyKcqx9RfivHbg,2023-12-06 06:14:03.000 -0800,79y24hoBeLttOs,Uyuj4kVvuKMRhe,MvpzegpaMv3ol3M,fWaKPnbbhxYY6G7,NIDvGE1MhlOH2M,,,HZ0m243XMZROxW,,eesSTWYyqVdjwb,,US,America/New_York,en,iAD6a2io@appboy-co.com,h1tnDe2,GGcVYce0nBqe3D,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:55.144 -0800
xx4kpo9sWjdka8,33Vhv6FHFOFirt6,vxMgSTeroil,e3S1nlFQSEOU84,OkIYT1HbF7u,1kDrLlXzgaQkfI,2024-08-08 07:32:14.000 -0700,g6xpONnfmgeuJ1,M8jP8taR7Njxp5,aXBwlxlHWf67tOG,3xMnXxeajZsL6ZC,3TIyuNcnLsga1w,,,BteliBOEnx6OVC,,a4LxheYwpbo1Km,M,US,America/Denver,en,pr8la2q8@braze.com,Oh01IQ9,YN3cPuRiPE9Tio,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:08.562 -0800
O6q5hP05ZiUC3r,32vsSrYDsD2SYfe,FdT1xp2SaQh,lhY7GWE3PVHSkg,OkIYT1HbF7u,oaoArKzXoBELqe,2024-04-29 21:56:22.000 -0700,Dqb8suOsbtZ62y,bPB9ekT2BKrGMZ,aXBwlxlHWf67tOG,3xMnXxeajZsL6ZC,3TIyuNcnLsga1w,,,HkgKt03iOMx9xs,,YXe0cFcEFkJKDu,,US,Europe/Oslo,en,WLQ3dSrc@braze.com,7NFsFgt,rIDvMtUgHzA3nE,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.746 -0800
XzZ16joVdwjMRo,3332mWp4h2QtHwa,6Ce019Vpuvn,RN03Qp0UW3PZui,OkIYT1HbF7u,PhGystyNr7U52b,2025-01-26 10:53:46.000 -0800,6xkIHsb1AYC0vW,76sum1qe6gCEvl,K0aIMVymi2HTNp7,SKc3PUQ9YauRbrJ,92yR6HPtglfYMk,,,DNeOpeqtDaQKqb,,iuc1M7Mas0Y24f,M,US,Asia/Singapore,en,sdtm3HzW@appboy.com,YMFk9r6,yXJPTV18fPqylA,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:55.609 -0800
6eYzT5HYHqdWgt,336zsVDdbYvaZGp,01VScAnvOJW,ktN6AeiYbzy7MU,OkIYT1HbF7u,DpoirsoT9sfB0Q,2024-12-10 21:55:42.000 -0800,ui8EqKcvUlVjA2,BroRWnyTaoxhq3,5EgQTBmtIJf1qSw,74kkOE3Y5ykuYAr,PvxyefpxSXYBMg,,,myT0XJJNrVqwuH,,ilURnEpFqMSX8A,M,US,America/New_York,en,pJlGPEsG@gmail.com,ZTDgdbl,BKtZmHBHAYadwW,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:55.712 -0800
WcbLdn5PITMxDS,33YilmARfsoqctd,t89VEhEtqzB,WFZVHHnDrUtGjv,OkIYT1HbF7u,NEXCKPcOJ4wOUL,2024-02-29 06:48:15.000 -0800,j55vzGbBSZNpWG,LPqDMjJEshhm9g,Ze9TMKuruJ4IrEI,8LjjwTI3SCJKEAR,IBn415L0Jwgp6q,,,4PaG8zTXG2Cd4D,,vXxuNho7LRD3Yg,F,US,America/New_York,en,pTQhGUGF@appboy.com,rJKX2mz,T7uO1E1vHiV9oc,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.485 -0800
XC9DgelAB6bvFg,33a4JhEGzK0goFP,QgrxJkppwjW,jZj3bMf01CiQII,JyWFOSKn8bq,UvvTOdj0ajnjAL,2025-06-14 18:04:34.000 -0700,S3qWpRJoX0ySWp,iZEPZmYp0dXoTa,K0aIMVymi2HTNp7,SKc3PUQ9YauRbrJ,92yR6HPtglfYMk,,,kogyPd1AQkNE0H,,HvCngBxtxmiFdm,,US,America/New_York,en,YDMJVPvE@braze-inc.com,aPB3Sgj,QCEANh2tKWHkmi,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:26.006 -0800
Wa0pfw7cjmgg4r,32prLsMRCXu3r4t,O5O6M6AjMVI,jZwTeFozgr7R9k,JyWFOSKn8bq,t1mOxPHgq8X0wA,2025-06-20 09:34:50.000 -0700,aZBltlJpPOg55M,zvbOUMW3ly68I8,S8iCiPiSPUTq5fj,2UJenn43fRCXFg8,ryDkt1UTL6Qlkl,,,I8F4Pkx65a34xn,,nrqPMK2SJlbMmY,F,US,America/New_York,en,lkMyOOQA@braze.com,byZduBO,B6f2qQQtbOurn2,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:59.179 -0800
FVJLFWQe39w0sc,32uuB7vcRcIVqZB,CJmxLwGkQQj,LeAVkO5O6qYn7C,OkIYT1HbF7u,83wva4ewp2qnJD,2025-06-13 19:24:27.000 -0700,Ruw5LInDYFqALY,3bs0iuk5Q4JbQv,CgHtfyv6Gab3zPP,Ynq7dF68DtlNRLx,xCnh3rY5bKG4PP,,,CWBz7GnVwtlmVs,,hAJ86OJBSLG7q3,,US,Europe/Oslo,en,0k51MI1c@appboy-co.com,IaB2tNT,5cU2MiuPehONCm,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:26.006 -0800
GB0PXUjXvrJmqx,33ePKAOidmPMHz4,nYEoTqCON1m,IsMZM0YsOgau1f,JyWFOSKn8bq,uASxibKvFabNHr,2023-10-21 21:08:11.000 -0700,xZ7swSB8s6tXE1,CmJiL0Z57RFbmW,K0aIMVymi2HTNp7,SKc3PUQ9YauRbrJ,92yR6HPtglfYMk,,,giRgUuz46Osdai,,qEXQfVB8g1i2jL,F,US,Europe/Oslo,en,LFNHoZKa@braze.com,6eXimZj,m9lQA1KZKGkfxl,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:41.507 -0800
BusWRm7rDoSTsT,33nv4IIM0iLaQIR,Muf13NsIEtP,ROPpPU27kuMWNl,JyWFOSKn8bq,1Q5rCJGsKce9RS,2024-01-02 14:31:38.000 -0800,Bt5YeGHG8bhk1J,DoymoDwbrQQ0lH,K0aIMVymi2HTNp7,SKc3PUQ9YauRbrJ,92yR6HPtglfYMk,,,6Ry8jxVDEiqtmP,,Y8QDomA078ZXhz,F,US,Indian/Chagos,en,ycBB8KsO@braze-inc.com,4gWUOUh,R2fjWdR5wDbu7h,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:55.281 -0800
3QxPNd6XR787ZU,34B9cr3EOMPADAV,VWK7fUufr9l,BOCNvBK7sULhcD,OkIYT1HbF7u,vcYa8NckkNy6ff,2025-05-22 19:17:04.000 -0700,ygyQmDvEdedl0C,3pUMuxffb7NX9j,Ze9TMKuruJ4IrEI,8LjjwTI3SCJKEAR,IBn415L0Jwgp6q,,,YSY1JMny1bvK7q,,uU8m5ZaDwv5I6h,M,US,America/New_York,en,4C3Xye9Y@example.com,qv36ZCe,5Bym5ay0LudEFj,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:25.566 -0800
uaI4IxMrnNbpJt,34Ndfg5EvTOQHXQ,73fFHB0deTO,2jhLkGgBe8UoBZ,JyWFOSKn8bq,3kmFZ66hAIOpJN,2025-03-16 17:48:22.000 -0700,CZxYmlmAYQeVHG,fFQeYqCT3HSktl,CgHtfyv6Gab3zPP,Ynq7dF68DtlNRLx,xCnh3rY5bKG4PP,,,7tsdyqTbojRlGZ,,CepZU34I06KVBm,,US,America/Denver,en,KGJiXfXe@example.com,29qMFcD,nQ9tT5Pri5aOIf,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:18.334 -0800
qusUaR99BbzASu,33uMgJuRRYxprwe,qvaVAF29US9,e6V2JQAMPISK4i,OkIYT1HbF7u,55A9XQKIFEthaV,2023-11-22 23:18:13.000 -0800,g1Oq5bttNf9W1d,w02WGrUg338Ld8,aXBwlxlHWf67tOG,3xMnXxeajZsL6ZC,3TIyuNcnLsga1w,,,kIXIKmrfB0itRr,,MjvhXwCoT0xnNK,M,US,Europe/Oslo,en,BSbRR82J@example.com,II0oiBi,r4f2aoWmzpJH4h,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:45.660 -0800
NURDhBQWDtWVts,33p9pR863fPrLde,MaHHONppiBg,YakEQboMjvtThT,OkIYT1HbF7u,MJT2znUH65v5Sm,2024-11-07 05:12:39.000 -0800,FvwZoLfgXQaISL,tUrbHgxESBmyLa,brmVaZKzH79WRlQ,AYRRmRufHFuB5qX,FSwSab3A9DCkiz,,,98aScoXAenaIda,,fGNsMCPYSTdaPR,F,US,Indian/Chagos,en,zIRoueIb@example.com,8yDv6Xe,2frIuVVfhHH8N0,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:08.413 -0800
JDUcWBUmFZ1KfF,33xs7UcmaZ4v8G9,bTcAA50IaRH,V6Q75cIp2QmEBQ,JyWFOSKn8bq,cCR4qrmmeQnkfe,2025-02-09 14:20:29.000 -0800,YdVAO8acxd2k5Q,IKe9BbyavAghWN,brmVaZKzH79WRlQ,AYRRmRufHFuB5qX,FSwSab3A9DCkiz,,,6EwmxhEI9ExU0u,,EFsf6wmnxdVvGY,,US,Asia/Singapore,en,HVbFOC7I@braze.com,jo8NiyH,bhDhn9QUStOcQ9,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:01.635 -0800
sziiw9ZHdZQ4i6,33snyuMArwQbJvR,gAfr1WMoV6h,f3jslOBUuEFtSq,JyWFOSKn8bq,ARfU0Opl06NXaK,2025-03-11 04:54:06.000 -0700,wxl9aR1nz1iguV,8hTirU3h7k5NdF,aXBwlxlHWf67tOG,3xMnXxeajZsL6ZC,3TIyuNcnLsga1w,,,7XPeC6dguLHhpu,,aLMUvKBazX8Ld3,M,US,Indian/Chagos,en,QAN1EeOx@example.com,nNK1TbM,Japtx6NXT0uXL5,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:18.209 -0800
mfmlgaaLw68CUK,340MpYo7aY0AIW7,U7p60CoSfoU,VdZxAu0qNhooNK,JyWFOSKn8bq,cAHGK4AORmZs78,2024-08-26 07:45:38.000 -0700,8wEp5cgjEIP64r,LWdvFoDf1B2Sua,S8iCiPiSPUTq5fj,2UJenn43fRCXFg8,ryDkt1UTL6Qlkl,,,NjWyrNVoGIumti,,3VGgDgHY65xBcG,F,US,America/New_York,en,2YaRdOnV@appboy-co.com,1SOdZjL,LU7HKf1bmrlKU4,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:08.276 -0800
